,Unnamed: 0,age,ethnicity,full_path,gender,name,filename,tag,face_loc,folder,face_location,,male,length_filename
1363,1363,31,white,64/nm1065664_rm2827989504_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm2827989504_1978-4-26_2009_0.jpg,smile,"{'x': 95, 'y': 95, 'w': 140, 'h': 140}",64,"[95, 95, 235, 235]",,0,43
1365,1365,31,white,64/nm1065664_rm3446256640_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm3446256640_1978-4-26_2009_0.jpg,no-smile,"{'x': 403, 'y': 28, 'w': 60, 'h': 60}",64,"[403, 28, 463, 88]",,0,43
1366,1366,31,white,64/nm1065664_rm3658594048_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm3658594048_1978-4-26_2009_0.jpg,no-smile,"{'x': 135, 'y': 152, 'w': 150, 'h': 150}",64,"[135, 152, 285, 302]",,0,43
1367,1367,31,white,64/nm1065664_rm3705841152_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm3705841152_1978-4-26_2009_0.jpg,no-smile,"{'x': 237, 'y': 60, 'w': 87, 'h': 87}",64,"[237, 60, 324, 147]",,0,43
1368,1368,31,white,64/nm1065664_rm3773354752_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm3773354752_1978-4-26_2009_0.jpg,no-smile,"{'x': 359, 'y': 117, 'w': 94, 'h': 94}",64,"[359, 117, 453, 211]",,0,43
1369,1369,31,white,64/nm1065664_rm3779634688_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm3779634688_1978-4-26_2009_0.jpg,no-smile,"{'x': 481, 'y': 145, 'w': 71, 'h': 71}",64,"[481, 145, 552, 216]",,0,43
1370,1370,31,white,64/nm1065664_rm3815043072_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm3815043072_1978-4-26_2009_0.jpg,no-smile,"{'x': 463, 'y': 99, 'w': 87, 'h': 87}",64,"[463, 99, 550, 186]",,0,43
1371,1371,31,white,64/nm1065664_rm3840463616_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm3840463616_1978-4-26_2009_0.jpg,no-smile,"{'x': 178, 'y': 197, 'w': 176, 'h': 176}",64,"[178, 197, 354, 373]",,0,43
1372,1372,37,white,64/nm1065664_rm3844600320_1978-4-26_2015.jpg,female,stana katic,nm1065664_rm3844600320_1978-4-26_2015_0.jpg,no-smile,"{'x': 641, 'y': 190, 'w': 167, 'h': 167}",64,"[641, 190, 808, 357]",,0,43
1373,1373,37,white,64/nm1065664_rm3928486400_1978-4-26_2015.jpg,female,stana katic,nm1065664_rm3928486400_1978-4-26_2015_0.jpg,smile,"{'x': 324, 'y': 486, 'w': 724, 'h': 724}",64,"[324, 486, 1048, 1210]",,0,43
1374,1374,31,white,64/nm1065664_rm4058567424_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm4058567424_1978-4-26_2009_0.jpg,no-smile,"{'x': 206, 'y': 129, 'w': 76, 'h': 76}",64,"[206, 129, 282, 205]",,0,43
1376,1376,31,white,64/nm1065664_rm4218597376_1978-4-26_2009.jpg,female,stana katic,nm1065664_rm4218597376_1978-4-26_2009_0.jpg,no-smile,"{'x': 137, 'y': 96, 'w': 122, 'h': 122}",64,"[137, 96, 259, 218]",,0,43
646,646,33,black,01/nm1107001_rm196127232_1978-9-23_2012.jpg,male,anthony mackie,nm1107001_rm196127232_1978-9-23_2012_0.jpg,smile,"{'x': 368, 'y': 307, 'w': 548, 'h': 548}",1,"[368, 307, 916, 855]",,1,42
647,647,33,black,01/nm1107001_rm212904448_1978-9-23_2012.jpg,male,anthony mackie,nm1107001_rm212904448_1978-9-23_2012_0.jpg,smile,"{'x': 395, 'y': 362, 'w': 292, 'h': 292}",1,"[395, 362, 687, 654]",,1,42
648,648,33,black,01/nm1107001_rm252884224_1978-9-23_2012.jpg,male,anthony mackie,nm1107001_rm252884224_1978-9-23_2012_0.jpg,no-smile,"{'x': 520, 'y': 477, 'w': 387, 'h': 387}",1,"[520, 477, 907, 864]",,1,42
650,650,33,black,01/nm1107001_rm330344960_1978-9-23_2012.jpg,male,anthony mackie,nm1107001_rm330344960_1978-9-23_2012_0.jpg,no-smile,"{'x': 101, 'y': 399, 'w': 891, 'h': 891}",1,"[101, 399, 992, 1290]",,1,42
656,656,23,black,01/nm1107001_rm437623552_1978-9-23_2002.jpg,male,anthony mackie,nm1107001_rm437623552_1978-9-23_2002_0.jpg,smile,"{'x': 106, 'y': 66, 'w': 118, 'h': 118}",1,"[106, 66, 224, 184]",,1,42
657,657,34,black,01/nm1107001_rm924691456_1978-9-23_2013.jpg,male,anthony mackie,nm1107001_rm924691456_1978-9-23_2013_0.jpg,no-smile,"{'x': 722, 'y': 296, 'w': 292, 'h': 292}",1,"[722, 296, 1014, 588]",,1,42
658,658,35,black,01/nm1107001_rm951634688_1978-9-23_2014.jpg,male,anthony mackie,nm1107001_rm951634688_1978-9-23_2014_0.jpg,no-smile,"{'x': 378, 'y': 138, 'w': 153, 'h': 153}",1,"[378, 138, 531, 291]",,1,42
640,640,34,black,01/nm1107001_rm1025354752_1978-9-23_2013.jpg,male,anthony mackie,nm1107001_rm1025354752_1978-9-23_2013_0.jpg,no-smile,"{'x': 849, 'y': 284, 'w': 361, 'h': 361}",1,"[849, 284, 1210, 645]",,1,43
641,641,26,black,01/nm1107001_rm1213438464_1978-9-23_2005.jpg,male,anthony mackie,nm1107001_rm1213438464_1978-9-23_2005_0.jpg,smile,"{'x': 99, 'y': 45, 'w': 80, 'h': 80}",1,"[99, 45, 179, 125]",,1,43
642,642,31,black,01/nm1107001_rm1229227776_1978-9-23_2010.jpg,male,anthony mackie,nm1107001_rm1229227776_1978-9-23_2010_0.jpg,smile,"{'x': 71, 'y': 71, 'w': 159, 'h': 159}",1,"[71, 71, 230, 230]",,1,43
643,643,34,black,01/nm1107001_rm1243009536_1978-9-23_2013.jpg,male,anthony mackie,nm1107001_rm1243009536_1978-9-23_2013_0.jpg,no-smile,"{'x': 91, 'y': 73, 'w': 162, 'h': 162}",1,"[91, 73, 253, 235]",,1,43
644,644,26,black,01/nm1107001_rm1264818688_1978-9-23_2005.jpg,male,anthony mackie,nm1107001_rm1264818688_1978-9-23_2005_0.jpg,smile,"{'x': 103, 'y': 47, 'w': 84, 'h': 84}",1,"[103, 47, 187, 131]",,1,43
645,645,25,black,01/nm1107001_rm1390974976_1978-9-23_2004.jpg,male,anthony mackie,nm1107001_rm1390974976_1978-9-23_2004_0.jpg,no-smile,"{'x': 80, 'y': 48, 'w': 142, 'h': 142}",1,"[80, 48, 222, 190]",,1,43
649,649,25,black,01/nm1107001_rm3186920448_1978-9-23_2004.jpg,male,anthony mackie,nm1107001_rm3186920448_1978-9-23_2004_0.jpg,no-smile,"{'x': 598, 'y': 250, 'w': 444, 'h': 444}",1,"[598, 250, 1042, 694]",,1,43
651,651,27,black,01/nm1107001_rm3440482816_1978-9-23_2006.jpg,male,anthony mackie,nm1107001_rm3440482816_1978-9-23_2006_0.jpg,no-smile,"{'x': 69, 'y': 69, 'w': 124, 'h': 124}",1,"[69, 69, 193, 193]",,1,43
652,652,35,black,01/nm1107001_rm3555511040_1978-9-23_2014.jpg,male,anthony mackie,nm1107001_rm3555511040_1978-9-23_2014_0.jpg,smile,"{'x': 423, 'y': 353, 'w': 630, 'h': 630}",1,"[423, 353, 1053, 983]",,1,43
653,653,31,black,01/nm1107001_rm3689123072_1978-9-23_2010.jpg,male,anthony mackie,nm1107001_rm3689123072_1978-9-23_2010_0.jpg,smile,"{'x': 85, 'y': 85, 'w': 108, 'h': 108}",1,"[85, 85, 193, 193]",,1,43
654,654,26,black,01/nm1107001_rm3856112384_1978-9-23_2005.jpg,male,anthony mackie,nm1107001_rm3856112384_1978-9-23_2005_0.jpg,smile,"{'x': 71, 'y': 47, 'w': 105, 'h': 105}",1,"[71, 47, 176, 152]",,1,43
655,655,30,black,01/nm1107001_rm4085221888_1978-9-23_2009.jpg,male,anthony mackie,nm1107001_rm4085221888_1978-9-23_2009_0.jpg,smile,"{'x': 76, 'y': 76, 'w': 169, 'h': 169}",1,"[76, 76, 245, 245]",,1,43
291,291,37,black,28/nm1304328_rm272270592_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm272270592_1971-8-12_2009_0.jpg,no-smile,"{'x': 103, 'y': 131, 'w': 60, 'h': 60}",28,"[103, 131, 163, 191]",,0,42
295,295,38,black,28/nm1304328_rm465558528_1971-8-12_2010.jpg,female,yvette nicole brown,nm1304328_rm465558528_1971-8-12_2010_0.jpg,smile,"{'x': 498, 'y': 449, 'w': 444, 'h': 444}",28,"[498, 449, 942, 893]",,0,42
296,296,37,black,28/nm1304328_rm503033344_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm503033344_1971-8-12_2009_0.jpg,smile,"{'x': 245, 'y': 40, 'w': 70, 'h': 70}",28,"[245, 40, 315, 110]",,0,42
297,297,37,black,28/nm1304328_rm668785408_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm668785408_1971-8-12_2009_0.jpg,smile,"{'x': 673, 'y': 303, 'w': 206, 'h': 206}",28,"[673, 303, 879, 509]",,0,42
298,298,37,black,28/nm1304328_rm718315520_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm718315520_1971-8-12_2009_0.jpg,smile,"{'x': 928, 'y': 326, 'w': 415, 'h': 415}",28,"[928, 326, 1343, 741]",,0,42
299,299,37,black,28/nm1304328_rm785041664_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm785041664_1971-8-12_2009_0.jpg,no-smile,"{'x': 689, 'y': 182, 'w': 115, 'h': 115}",28,"[689, 182, 804, 297]",,0,42
280,280,37,black,28/nm1304328_rm1058906368_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm1058906368_1971-8-12_2009_0.jpg,smile,"{'x': 191, 'y': 74, 'w': 131, 'h': 131}",28,"[191, 74, 322, 205]",,0,43
281,281,37,black,28/nm1304328_rm1072478464_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm1072478464_1971-8-12_2009_0.jpg,no-smile,"{'x': 349, 'y': 151, 'w': 60, 'h': 60}",28,"[349, 151, 409, 211]",,0,43
282,282,37,black,28/nm1304328_rm1189775104_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm1189775104_1971-8-12_2009_0.jpg,no-smile,"{'x': 268, 'y': 192, 'w': 60, 'h': 60}",28,"[268, 192, 328, 252]",,0,43
283,283,37,black,28/nm1304328_rm1211484672_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm1211484672_1971-8-12_2009_0.jpg,no-smile,"{'x': 146, 'y': 158, 'w': 108, 'h': 108}",28,"[146, 158, 254, 266]",,0,43
284,284,37,black,28/nm1304328_rm1332394752_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm1332394752_1971-8-12_2009_0.jpg,smile,"{'x': 378, 'y': 529, 'w': 675, 'h': 675}",28,"[378, 529, 1053, 1204]",,0,43
285,285,43,black,28/nm1304328_rm1519382528_1971-8-12_2015.jpg,female,yvette nicole brown,nm1304328_rm1519382528_1971-8-12_2015_0.jpg,smile,"{'x': 209, 'y': 140, 'w': 124, 'h': 124}",28,"[209, 140, 333, 264]",,0,43
286,286,37,black,28/nm1304328_rm1581878784_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm1581878784_1971-8-12_2009_0.jpg,smile,"{'x': 124, 'y': 124, 'w': 122, 'h': 122}",28,"[124, 124, 246, 246]",,0,43
287,287,37,black,28/nm1304328_rm2062190336_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm2062190336_1971-8-12_2009_0.jpg,no-smile,"{'x': 480, 'y': 160, 'w': 56, 'h': 56}",28,"[480, 160, 536, 216]",,0,43
288,288,37,black,28/nm1304328_rm2100017152_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm2100017152_1971-8-12_2009_0.jpg,no-smile,"{'x': 162, 'y': 140, 'w': 65, 'h': 65}",28,"[162, 140, 227, 205]",,0,43
289,289,43,black,28/nm1304328_rm2140139520_1971-8-12_2015.jpg,female,yvette nicole brown,nm1304328_rm2140139520_1971-8-12_2015_0.jpg,smile,"{'x': 195, 'y': 105, 'w': 133, 'h': 133}",28,"[195, 105, 328, 238]",,0,43
290,290,37,black,28/nm1304328_rm2312340480_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm2312340480_1971-8-12_2009_0.jpg,no-smile,"{'x': 359, 'y': 77, 'w': 114, 'h': 114}",28,"[359, 77, 473, 191]",,0,43
292,292,37,black,28/nm1304328_rm2944258048_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm2944258048_1971-8-12_2009_0.jpg,smile,"{'x': 125, 'y': 201, 'w': 224, 'h': 224}",28,"[125, 201, 349, 425]",,0,43
293,293,37,black,28/nm1304328_rm3128807424_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm3128807424_1971-8-12_2009_0.jpg,no-smile,"{'x': 379, 'y': 150, 'w': 70, 'h': 70}",28,"[379, 150, 449, 220]",,0,43
294,294,37,black,28/nm1304328_rm3410921216_1971-8-12_2009.jpg,female,yvette nicole brown,nm1304328_rm3410921216_1971-8-12_2009_0.jpg,no-smile,"{'x': 368, 'y': 184, 'w': 65, 'h': 65}",28,"[368, 184, 433, 249]",,0,43
940,940,34,white,88/nm1433588_rm1302299136_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm1302299136_1973-3-24_2007_0.jpg,no-smile,"{'x': 183, 'y': 52, 'w': 50, 'h': 50}",88,"[183, 52, 233, 102]",,1,43
941,941,34,white,88/nm1433588_rm1464842496_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm1464842496_1973-3-24_2007_0.jpg,no-smile,"{'x': 499, 'y': 205, 'w': 201, 'h': 201}",88,"[499, 205, 700, 406]",,1,43
942,942,34,white,88/nm1433588_rm1615309824_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm1615309824_1973-3-24_2007_0.jpg,no-smile,"{'x': 575, 'y': 103, 'w': 76, 'h': 76}",88,"[575, 103, 651, 179]",,1,43
943,943,34,white,88/nm1433588_rm1880274944_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm1880274944_1973-3-24_2007_0.jpg,smile,"{'x': 1012, 'y': 259, 'w': 163, 'h': 163}",88,"[1012, 259, 1175, 422]",,1,43
944,944,34,white,88/nm1433588_rm2676600576_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm2676600576_1973-3-24_2007_0.jpg,no-smile,"{'x': 377, 'y': 241, 'w': 71, 'h': 71}",88,"[377, 241, 448, 312]",,1,43
945,945,34,white,88/nm1433588_rm2715582464_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm2715582464_1973-3-24_2007_0.jpg,smile,"{'x': 405, 'y': 687, 'w': 361, 'h': 361}",88,"[405, 687, 766, 1048]",,1,43
946,946,36,white,88/nm1433588_rm2756282624_1973-3-24_2009.jpg,male,jim parsons,nm1433588_rm2756282624_1973-3-24_2009_0.jpg,no-smile,"{'x': 118, 'y': 46, 'w': 58, 'h': 58}",88,"[118, 46, 176, 104]",,1,43
947,947,39,white,88/nm1433588_rm2802690304_1973-3-24_2012.jpg,male,jim parsons,nm1433588_rm2802690304_1973-3-24_2012_0.jpg,smile,"{'x': 520, 'y': 153, 'w': 192, 'h': 192}",88,"[520, 153, 712, 345]",,1,43
948,948,34,white,88/nm1433588_rm2810029568_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm2810029568_1973-3-24_2007_0.jpg,smile,"{'x': 524, 'y': 121, 'w': 76, 'h': 76}",88,"[524, 121, 600, 197]",,1,43
949,949,42,white,88/nm1433588_rm2839474176_1973-3-24_2015.jpg,male,jim parsons,nm1433588_rm2839474176_1973-3-24_2015_0.jpg,smile,"{'x': 1342, 'y': 283, 'w': 192, 'h': 192}",88,"[1342, 283, 1534, 475]",,1,43
950,950,34,white,88/nm1433588_rm2883354624_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm2883354624_1973-3-24_2007_0.jpg,smile,"{'x': 788, 'y': 673, 'w': 145, 'h': 145}",88,"[788, 673, 933, 818]",,1,43
951,951,34,white,88/nm1433588_rm3030760192_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm3030760192_1973-3-24_2007_0.jpg,no-smile,"{'x': 730, 'y': 198, 'w': 175, 'h': 175}",88,"[730, 198, 905, 373]",,1,43
952,952,34,white,88/nm1433588_rm3131423488_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm3131423488_1973-3-24_2007_0.jpg,no-smile,"{'x': 593, 'y': 234, 'w': 188, 'h': 188}",88,"[593, 234, 781, 422]",,1,43
953,953,39,white,88/nm1433588_rm3339561216_1973-3-24_2012.jpg,male,jim parsons,nm1433588_rm3339561216_1973-3-24_2012_0.jpg,smile,"{'x': 486, 'y': 163, 'w': 361, 'h': 361}",88,"[486, 163, 847, 524]",,1,43
954,954,34,white,88/nm1433588_rm3408971776_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm3408971776_1973-3-24_2007_0.jpg,smile,"{'x': 247, 'y': 117, 'w': 115, 'h': 115}",88,"[247, 117, 362, 232]",,1,43
955,955,34,white,88/nm1433588_rm3732840448_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm3732840448_1973-3-24_2007_0.jpg,no-smile,"{'x': 225, 'y': 129, 'w': 71, 'h': 71}",88,"[225, 129, 296, 200]",,1,43
956,956,34,white,88/nm1433588_rm3917251840_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm3917251840_1973-3-24_2007_0.jpg,smile,"{'x': 94, 'y': 154, 'w': 48, 'h': 48}",88,"[94, 154, 142, 202]",,1,43
957,957,34,white,88/nm1433588_rm3919290880_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm3919290880_1973-3-24_2007_0.jpg,no-smile,"{'x': 180, 'y': 120, 'w': 133, 'h': 133}",88,"[180, 120, 313, 253]",,1,43
958,958,34,white,88/nm1433588_rm4200380160_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm4200380160_1973-3-24_2007_0.jpg,smile,"{'x': 1122, 'y': 194, 'w': 286, 'h': 286}",88,"[1122, 194, 1408, 480]",,1,43
959,959,34,white,88/nm1433588_rm4238057984_1973-3-24_2007.jpg,male,jim parsons,nm1433588_rm4238057984_1973-3-24_2007_0.jpg,no-smile,"{'x': 212, 'y': 127, 'w': 94, 'h': 94}",88,"[212, 127, 306, 221]",,1,43
1404,1404,29,black,85/nm1617685_rm245414912_1981-9-12_2011.jpg,female,jennifer hudson,nm1617685_rm245414912_1981-9-12_2011_0.jpg,no-smile,"{'x': 481, 'y': 427, 'w': 477, 'h': 477}",85,"[481, 427, 958, 904]",,0,42
1409,1409,29,black,85/nm1617685_rm293656576_1981-9-12_2011.jpg,female,jennifer hudson,nm1617685_rm293656576_1981-9-12_2011_0.jpg,no-smile,"{'x': 1153, 'y': 232, 'w': 516, 'h': 516}",85,"[1153, 232, 1669, 748]",,0,42
1413,1413,26,black,85/nm1617685_rm329750272_1981-9-12_2008.jpg,female,jennifer hudson,nm1617685_rm329750272_1981-9-12_2008_0.jpg,smile,"{'x': 99, 'y': 45, 'w': 80, 'h': 80}",85,"[99, 45, 179, 125]",,0,42
1414,1414,24,black,85/nm1617685_rm333155328_1981-9-12_2006.jpg,female,jennifer hudson,nm1617685_rm333155328_1981-9-12_2006_0.jpg,no-smile,"{'x': 634, 'y': 283, 'w': 314, 'h': 314}",85,"[634, 283, 948, 597]",,0,42
1418,1418,29,black,85/nm1617685_rm461428736_1981-9-12_2011.jpg,female,jennifer hudson,nm1617685_rm461428736_1981-9-12_2011_0.jpg,no-smile,"{'x': 422, 'y': 329, 'w': 419, 'h': 419}",85,"[422, 329, 841, 748]",,0,42
1419,1419,33,black,85/nm1617685_rm990704128_1981-9-12_2015.jpg,female,jennifer hudson,nm1617685_rm990704128_1981-9-12_2015_0.jpg,smile,"{'x': 587, 'y': 183, 'w': 179, 'h': 179}",85,"[587, 183, 766, 362]",,0,42
1400,1400,25,black,85/nm1617685_rm1221565184_1981-9-12_2007.jpg,female,jennifer hudson,nm1617685_rm1221565184_1981-9-12_2007_0.jpg,no-smile,"{'x': 55, 'y': 73, 'w': 163, 'h': 163}",85,"[55, 73, 218, 236]",,0,43
1401,1401,24,black,85/nm1617685_rm1321506816_1981-9-12_2006.jpg,female,jennifer hudson,nm1617685_rm1321506816_1981-9-12_2006_0.jpg,smile,"{'x': 44, 'y': 110, 'w': 196, 'h': 196}",85,"[44, 110, 240, 306]",,0,43
1402,1402,29,black,85/nm1617685_rm1554037760_1981-9-12_2011.jpg,female,jennifer hudson,nm1617685_rm1554037760_1981-9-12_2011_0.jpg,no-smile,"{'x': 498, 'y': 697, 'w': 444, 'h': 444}",85,"[498, 697, 942, 1141]",,0,43
1403,1403,30,black,85/nm1617685_rm1867358720_1981-9-12_2012.jpg,female,jennifer hudson,nm1617685_rm1867358720_1981-9-12_2012_0.jpg,no-smile,"{'x': 126, 'y': 78, 'w': 86, 'h': 86}",85,"[126, 78, 212, 164]",,0,43
1405,1405,25,black,85/nm1617685_rm2727975680_1981-9-12_2007.jpg,female,jennifer hudson,nm1617685_rm2727975680_1981-9-12_2007_0.jpg,smile,"{'x': 43, 'y': 54, 'w': 95, 'h': 95}",85,"[43, 54, 138, 149]",,0,43
1406,1406,25,black,85/nm1617685_rm2744752896_1981-9-12_2007.jpg,female,jennifer hudson,nm1617685_rm2744752896_1981-9-12_2007_0.jpg,no-smile,"{'x': 120, 'y': 52, 'w': 76, 'h': 76}",85,"[120, 52, 196, 128]",,0,43
1407,1407,28,black,85/nm1617685_rm2835386112_1981-9-12_2010.jpg,female,jennifer hudson,nm1617685_rm2835386112_1981-9-12_2010_0.jpg,smile,"{'x': 128, 'y': 64, 'w': 114, 'h': 114}",85,"[128, 64, 242, 178]",,0,43
1408,1408,28,black,85/nm1617685_rm2852163328_1981-9-12_2010.jpg,female,jennifer hudson,nm1617685_rm2852163328_1981-9-12_2010_0.jpg,smile,"{'x': 83, 'y': 137, 'w': 246, 'h': 246}",85,"[83, 137, 329, 383]",,0,43
1410,1410,31,black,85/nm1617685_rm2955137536_1981-9-12_2013.jpg,female,jennifer hudson,nm1617685_rm2955137536_1981-9-12_2013_0.jpg,no-smile,"{'x': 653, 'y': 197, 'w': 193, 'h': 193}",85,"[653, 197, 846, 390]",,0,43
1411,1411,25,black,85/nm1617685_rm3052182272_1981-9-12_2007.jpg,female,jennifer hudson,nm1617685_rm3052182272_1981-9-12_2007_0.jpg,smile,"{'x': 99, 'y': 50, 'w': 88, 'h': 88}",85,"[99, 50, 187, 138]",,0,43
1412,1412,25,black,85/nm1617685_rm3068959488_1981-9-12_2007.jpg,female,jennifer hudson,nm1617685_rm3068959488_1981-9-12_2007_0.jpg,smile,"{'x': 95, 'y': 42, 'w': 93, 'h': 93}",85,"[95, 42, 188, 135]",,0,43
1415,1415,30,black,85/nm1617685_rm3778195712_1981-9-12_2012.jpg,female,jennifer hudson,nm1617685_rm3778195712_1981-9-12_2012_0.jpg,smile,"{'x': 563, 'y': 177, 'w': 314, 'h': 314}",85,"[563, 177, 877, 491]",,0,43
1416,1416,25,black,85/nm1617685_rm3928791808_1981-9-12_2007.jpg,female,jennifer hudson,nm1617685_rm3928791808_1981-9-12_2007_0.jpg,smile,"{'x': 42, 'y': 56, 'w': 124, 'h': 124}",85,"[42, 56, 166, 180]",,0,43
1417,1417,24,black,85/nm1617685_rm4259023872_1981-9-12_2006.jpg,female,jennifer hudson,nm1617685_rm4259023872_1981-9-12_2006_0.jpg,no-smile,"{'x': 563, 'y': 563, 'w': 630, 'h': 630}",85,"[563, 563, 1193, 1193]",,0,43
1283,1283,32,black,91/nm1775091_rm230677504_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm230677504_1978-2-14_2010_0.jpg,smile,"{'x': 735, 'y': 307, 'w': 548, 'h': 548}",91,"[735, 307, 1283, 855]",,0,42
1291,1291,32,black,91/nm1775091_rm378010112_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm378010112_1978-2-14_2010_0.jpg,no-smile,"{'x': 1306, 'y': 481, 'w': 237, 'h': 237}",91,"[1306, 481, 1543, 718]",,0,42
1294,1294,32,black,91/nm1775091_rm394787328_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm394787328_1978-2-14_2010_0.jpg,no-smile,"{'x': 823, 'y': 499, 'w': 192, 'h': 192}",91,"[823, 499, 1015, 691]",,0,42
1297,1297,32,black,91/nm1775091_rm494584576_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm494584576_1978-2-14_2010_0.jpg,smile,"{'x': 246, 'y': 491, 'w': 1098, 'h': 1098}",91,"[246, 491, 1344, 1589]",,0,42
1298,1298,35,black,91/nm1775091_rm851091456_1978-2-14_2013.jpg,female,danai gurira,nm1775091_rm851091456_1978-2-14_2013_0.jpg,no-smile,"{'x': 704, 'y': 493, 'w': 630, 'h': 630}",91,"[704, 493, 1334, 1123]",,0,42
1280,1280,32,black,91/nm1775091_rm1740626944_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm1740626944_1978-2-14_2010_0.jpg,smile,"{'x': 499, 'y': 153, 'w': 192, 'h': 192}",91,"[499, 153, 691, 345]",,0,43
1281,1281,29,black,91/nm1775091_rm1969330944_1978-2-14_2007.jpg,female,danai gurira,nm1775091_rm1969330944_1978-2-14_2007_0.jpg,smile,"{'x': 96, 'y': 96, 'w': 107, 'h': 107}",91,"[96, 96, 203, 203]",,0,43
1282,1282,35,black,91/nm1775091_rm2111611392_1978-2-14_2013.jpg,female,danai gurira,nm1775091_rm2111611392_1978-2-14_2013_0.jpg,smile,"{'x': 348, 'y': 434, 'w': 777, 'h': 777}",91,"[348, 434, 1125, 1211]",,0,43
1284,1284,32,black,91/nm1775091_rm2312151040_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm2312151040_1978-2-14_2010_0.jpg,smile,"{'x': 344, 'y': 344, 'w': 511, 'h': 511}",91,"[344, 344, 855, 855]",,0,43
1285,1285,32,black,91/nm1775091_rm2517892096_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm2517892096_1978-2-14_2010_0.jpg,no-smile,"{'x': 1407, 'y': 505, 'w': 898, 'h': 898}",91,"[1407, 505, 2305, 1403]",,0,43
1286,1286,32,black,91/nm1775091_rm2774844672_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm2774844672_1978-2-14_2010_0.jpg,smile,"{'x': 526, 'y': 231, 'w': 292, 'h': 292}",91,"[526, 231, 818, 523]",,0,43
1287,1287,32,black,91/nm1775091_rm3045830144_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm3045830144_1978-2-14_2010_0.jpg,smile,"{'x': 378, 'y': 453, 'w': 675, 'h': 675}",91,"[378, 453, 1053, 1128]",,0,43
1288,1288,32,black,91/nm1775091_rm3090935808_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm3090935808_1978-2-14_2010_0.jpg,no-smile,"{'x': 1053, 'y': 620, 'w': 552, 'h': 552}",91,"[1053, 620, 1605, 1172]",,0,43
1289,1289,29,black,91/nm1775091_rm3106575872_1978-2-14_2007.jpg,female,danai gurira,nm1775091_rm3106575872_1978-2-14_2007_0.jpg,no-smile,"{'x': 91, 'y': 60, 'w': 134, 'h': 134}",91,"[91, 60, 225, 194]",,0,43
1290,1290,32,black,91/nm1775091_rm3675628032_1978-2-14_2010.jpg,female,danai gurira,nm1775091_rm3675628032_1978-2-14_2010_0.jpg,no-smile,"{'x': 244, 'y': 425, 'w': 179, 'h': 179}",91,"[244, 425, 423, 604]",,0,43
